Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,Avg_Time_Per_Page,TotalDuration
0,0.0,0,0.0,13,152.3333333,0.023931624,0.03956044,0.0,0.8,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,10.880952378571427,152.3333333
0,0.0,0,0.0,13,231.5,0.015384615,0.023076923,0.0,0.0,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.535714285714285,231.5
0,0.0,0,0.0,2,13.0,0.0,0.1,0.0,0.0,2,5,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,4.333333333333333,13.0
3,64.0,0,0.0,29,619.4,0.0,0.007142857,42.89057143,0.0,2,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,20.709090909090907,683.4
0,0.0,0,0.0,7,58.0,0.028571429,0.057142857,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,7.25,58.0
0,0.0,1,222.0,25,1545.833333,0.007692308,0.024358974,0.0,0.0,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,65.47530862962964,1767.833333
1,24.5,0,0.0,46,1525.666667,0.0,0.006382979,107.2170213,0.0,2,2,2,4,0,1,0,0,0,0,0,1,0,0,0,0,1,32.29513889583333,1550.166667
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,25,1838.5,0.004,0.052,0.0,0.0,2,2,1,19,0,0,0,0,0,0,0,1,0,0,0,0,1,70.71153846153847,1838.5
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,1,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,6.333333333333333,19.0
0,0.0,0,0.0,10,693.5,0.0,0.022222222,40.43377778,0.0,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,63.04545454545455,693.5
8,41.0,0,0.0,34,1337.245455,0.01375,0.024214286,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,32.05221988372093,1378.245455
2,81.5,1,21.0,18,2199.972222,0.00952381,0.016825397,0.0,0.0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,104.65782827272727,2302.472222
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
9,219.25,2,31.0,18,374.3809524,0.0,0.007666667,37.6992,0.0,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,20.82103174666667,624.6309524000001
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,12,819.9166667,0.005555556,0.040833333,0.0,0.0,1,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,63.07051282307692,819.9166667
0,0.0,0,0.0,16,953.5,0.0,0.014285714,21.588,0.8,2,2,9,4,0,1,0,0,0,0,0,1,0,0,0,0,0,56.088235294117645,953.5
0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,1,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,8.5,34.0
0,0.0,0,0.0,10,240.5,0.0,0.022222222,0.0,0.0,2,2,8,4,0,0,0,0,0,0,0,1,0,0,0,0,1,21.863636363636363,240.5
1,11.0,0,0.0,104,4877.257071,0.003921569,0.020140056,0.0,0.0,2,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,46.115632745283015,4888.257071
0,0.0,0,0.0,12,404.0,0.0,0.033333333,0.0,0.0,2,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,31.076923076923077,404.0
0,0.0,2,74.0,6,83.5,0.0,0.058333333,0.0,0.4,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,17.5,157.5
1,35.0,0,0.0,10,89.33333333,0.0,0.02,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,10.361111110833333,124.33333333
0,0.0,0,0.0,7,380.0,0.014285714,0.074285714,0.0,0.0,2,4,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,47.5,380.0
7,78.3,5,120.0,87,1363.263492,0.004301075,0.008090118,30.80927957,0.6,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,15.61563492,1561.563492
4,120.0,4,64.0,52,1859.083333,0.010344828,0.018390805,17.24870115,0.0,2,2,2,13,0,1,0,0,0,0,0,1,0,0,0,0,1,33.49316939344262,2043.083333
1,5.0,0,0.0,7,35.0,0.114285714,0.123809524,0.0,0.4,1,1,4,15,0,0,0,0,0,0,0,1,0,0,0,0,1,4.444444444444445,40.0
0,0.0,3,482.3333333,44,2453.75,0.0,0.001111111,48.868,0.0,1,1,8,2,1,1,0,0,0,0,0,1,0,0,0,0,1,61.16840277708334,2936.0833333
0,0.0,0,0.0,8,135.8333333,0.0,0.025,0.0,0.4,2,2,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,15.092592588888888,135.8333333
0,0.0,1,0.0,8,165.8,0.022222222,0.022222222,0.0,0.6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.580000000000002,165.8
2,15.6,0,0.0,10,68.0,0.018181818,0.045454545,0.0,0.2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,6.43076923076923,83.6
0,0.0,0,0.0,20,196.8333333,0.04,0.063333333,0.0,0.6,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,9.37301587142857,196.8333333
0,0.0,0,0.0,14,207.1666667,0.042857143,0.083333333,0.0,0.6,2,2,7,11,0,0,0,0,0,0,0,1,0,0,0,0,1,13.811111113333334,207.1666667
0,0.0,0,0.0,15,197.0,0.0,0.026666667,0.0,0.2,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,12.3125,197.0
8,259.8333333,0,0.0,26,535.4666667,0.0,0.011494253,0.0,0.0,2,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,22.72285714285714,795.3
1,5.0,0,0.0,21,1342.5,0.01,0.02,0.0,0.0,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,58.58695652173913,1347.5
1,15.0,0,0.0,11,224.0,0.016666667,0.022222222,47.65566667,0.0,2,5,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,18.384615384615383,239.0
0,0.0,0,0.0,29,520.6,0.015172414,0.045684431,0.0,0.0,2,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.353333333333335,520.6
0,0.0,0,0.0,17,290.8333333,0.0,0.0125,0.0,0.4,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,16.157407405555556,290.8333333
6,88.0,0,0.0,17,538.9666667,0.0,0.021929825,0.0,0.0,2,2,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1,26.1236111125,626.9666667
0,0.0,0,0.0,4,112.0,0.0,0.075,0.0,0.6,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,22.4,112.0
0,0.0,0,0.0,36,319.5,0.047777778,0.088888889,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8.635135135135135,319.5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,3,14.0,0.155555556,0.155555556,0.0,0.0,1,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,14.0
0,0.0,0,0.0,12,168.2857143,0.0,0.069444444,0.0,0.8,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,12.945054946153846,168.2857143
0,0.0,0,0.0,79,1562.866667,0.017721519,0.02124774,0.0,0.8,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1,19.5358333375,1562.866667
5,389.0,0,0.0,5,310.5,0.0,0.014285714,0.0,0.0,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,63.59090909090909,699.5
0,0.0,0,0.0,19,411.8,0.021052632,0.044736842,0.0,0.8,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20.59,411.8
4,122.5,0,0.0,66,1706.712281,0.0,0.00957265,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,25.763553253521128,1829.212281
2,127.0,0,0.0,19,1431.666667,0.0,0.01,0.0,0.2,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,70.84848486363636,1558.666667
1,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,1,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,47,1230.368182,0.004347826,0.020724638,0.0,0.0,2,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,25.632670458333333,1230.368182
0,0.0,0,0.0,12,259.5,0.008333333,0.033333333,0.0,0.0,2,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,19.96153846153846,259.5
2,139.0,1,20.0,31,960.8333333,0.007843137,0.025,0.0,0.0,1,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1,31.995238094285714,1119.8333333
0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,1.0,2,2,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,7.0,21.0
3,78.5,0,0.0,10,673.0,0.015384615,0.01025641,0.0,0.6,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,53.67857142857143,751.5
2,96.0,2,18.0,53,2130.025,0.0,0.010061728,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,38.69008620689655,2244.025
2,162.0,0,0.0,7,204.5,0.0,0.022222222,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,36.65,366.5
4,41.33333333,0,0.0,136,4569.904365,0.0,0.00891253,0.0,0.8,2,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,32.70381346333333,4611.23769833
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.2,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,3.75,15.0
0,0.0,0,0.0,13,1496.833333,0.0,0.015384615,98.13692308,0.0,2,4,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,106.91666664285715,1496.833333
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,5.666666666666667,17.0
1,69.0,1,4.0,17,319.0,0.0,0.010526316,0.0,0.0,2,2,9,2,1,0,0,0,0,0,0,1,0,0,0,0,1,19.6,392.0
0,0.0,0,0.0,8,376.3333333,0.0,0.028571429,53.988,0.0,2,2,2,4,1,1,0,0,0,0,0,1,0,0,0,0,1,41.81481481111111,376.3333333
0,0.0,0,0.0,24,805.0,0.0,0.008695652,53.988,0.0,2,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,32.2,805.0
3,48.0,0,0.0,41,506.7166667,0.004444444,0.013968254,10.48533333,0.0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,12.327037037777778,554.7166667
0,0.0,0,0.0,2,3.0,0.0,0.1,0.0,0.6,2,10,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3.0
2,84.5,0,0.0,17,596.0833333,0.0,0.03697479,0.0,0.0,2,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,34.029166665000005,680.5833333
0,0.0,1,0.0,1,102.0,0.0,0.1,0.0,0.4,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,34.0,102.0
0,0.0,0,0.0,10,313.3333333,0.046969697,0.087878788,8.397818182,0.0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28.48484848181818,313.3333333
4,85.0,0,0.0,22,452.5833333,0.0,0.008333333,107.94,0.0,2,2,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,19.91049382592593,537.5833333
3,72.5,4,148.0,24,377.5,0.006666667,0.02,0.0,0.6,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,18.6875,598.0
0,0.0,0,0.0,51,1620.183333,0.004313725,0.02129085,0.0,1.0,2,2,8,3,1,0,0,0,0,0,0,1,0,0,0,0,1,31.15737178846154,1620.183333
0,0.0,0,0.0,3,18.0,0.0,0.066666667,0.0,0.2,2,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,18.0
0,0.0,0,0.0,41,963.0,0.0,0.015811966,0.0,0.0,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,22.928571428571427,963.0
2,5.0,0,0.0,0,0.0,0.0,0.066666667,0.0,0.8,1,1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6666666666666667,5.0
2,73.0,0,0.0,11,327.6666667,0.033333333,0.033333333,0.0,0.2,3,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1,28.61904762142857,400.6666667
0,0.0,0,0.0,6,45.33333333,0.033333333,0.066666667,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,6.476190475714286,45.33333333
0,0.0,0,0.0,29,743.1666667,0.0,0.006896552,0.0,0.0,1,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,24.772222223333333,743.1666667
5,35.75,0,0.0,22,679.5,0.0,0.014666667,10.07328,0.0,2,2,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,25.544642857142858,715.25
0,0.0,0,0.0,6,34.0,0.133333333,0.166666667,0.0,0.4,3,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1,4.857142857142857,34.0
8,149.5,0,0.0,55,2598.991667,0.003278689,0.008196721,48.72995628,0.0,2,4,8,2,1,0,0,0,0,0,0,1,0,0,0,0,1,42.945182296875,2748.491667
0,0.0,0,0.0,2,53.0,0.0,0.1,0.0,0.0,4,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1,17.666666666666668,53.0
3,91.5,0,0.0,36,1266.5,0.038888889,0.052777778,0.0,0.4,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,33.95,1358.0
5,117.3333333,4,82.0,33,813.3888889,0.028205128,0.050940171,0.0,0.0,3,2,8,4,1,0,0,0,0,0,0,1,0,0,0,0,1,23.55167958604651,1012.7222222
13,388.3,8,417.0,67,6483.775,0.00375,0.01725,24.27165,0.0,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,81.8997191011236,7289.075
0,0.0,0,0.0,4,206.5,0.0,0.016666667,0.0,0.0,3,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,41.3,206.5
1,27.0,2,22.0,16,408.25,0.0,0.014117647,0.0,0.0,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,22.8625,457.25
8,245.0833333,1,194.0,93,3646.966667,0.005154639,0.022696032,4.629470103,0.0,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1,39.67038835242719,4086.0500003
3,13.0,0,0.0,26,2058.5,0.0,0.039506173,8.887111111,1.0,2,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,69.05,2071.5
0,0.0,1,0.0,50,1115.459524,0.007843137,0.015686275,0.0,0.0,3,2,6,4,1,0,0,0,0,0,0,1,0,0,0,0,1,21.451144692307693,1115.459524
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,1.0,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,6.333333333333333,19.0
4,214.0,1,0.0,5,259.0,0.0,0.0375,0.0,0.0,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,43.0,473.0
3,99.0,0,0.0,23,831.6904762,0.004166667,0.019444444,0.0,0.0,3,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1,34.47001763703704,930.6904762
0,0.0,0,0.0,10,126.8333333,0.04,0.06,0.0,0.0,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.530303027272728,126.8333333
5,52.5,0,0.0,24,1365.5,0.002777778,0.03,0.0,0.0,2,7,7,4,1,0,0,0,0,0,0,1,0,0,0,0,1,47.266666666666666,1418.0
0,0.0,0,0.0,52,1624.223485,0.007692308,0.032692308,0.0,1.0,2,2,7,6,1,0,0,0,0,0,0,1,0,0,0,0,1,30.64572613207547,1624.223485
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,5,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,20,1511.0,0.0,0.025,0.0,0.6,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,71.95238095238095,1511.0
0,0.0,0,0.0,26,364.6666667,0.065384615,0.086538462,0.0,0.8,2,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1,13.50617284074074,364.6666667
5,142.5,1,56.0,29,1073.5,0.0,0.016129032,0.0,0.0,1,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1,35.333333333333336,1272.0
1,4.0,0,0.0,24,957.9,0.025,0.032638889,22.74458333,0.4,3,2,6,13,0,1,0,0,0,0,0,1,0,0,0,0,1,36.996153846153845,961.9
0,0.0,0,0.0,5,134.0,0.02,0.026666667,0.0,0.0,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,22.333333333333332,134.0
0,0.0,0,0.0,38,1608.5,0.005263158,0.034210526,0.0,0.6,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,41.243589743589745,1608.5
3,37.0,1,9.0,17,1075.713095,0.011111111,0.034920635,0.0,0.0,3,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,50.98695886363637,1121.713095
0,0.0,0,0.0,16,994.5757576,0.0375,0.034583333,0.0,0.6,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,58.50445632941177,994.5757576
0,0.0,0,0.0,29,1137.166667,0.0,0.007142857,22.27457143,0.0,1,8,1,11,1,1,0,0,0,0,0,1,0,0,0,0,1,37.90555556666666,1137.166667
5,543.0,6,320.5,20,2039.0,0.0,0.016296296,25.38925926,0.0,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,90.703125,2902.5
0,0.0,0,0.0,8,222.0,0.0,0.028571429,53.47457143,0.0,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,24.666666666666668,222.0
0,0.0,0,0.0,4,108.0,0.0,0.05,0.0,0.8,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,21.6,108.0
5,79.0,1,12.0,54,1603.333333,0.005084746,0.025423729,0.0,0.4,2,2,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,27.775956278688525,1694.333333
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,1,9,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,6,56.5,0.066666667,0.116666667,0.0,0.0,2,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,8.071428571428571,56.5
0,0.0,0,0.0,19,522.0,0.021052632,0.034210526,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,26.1,522.0
8,143.1666667,1,22.0,87,2531.060479,0.006896552,0.017705157,0.860484729,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,27.796156141237116,2696.2271457
0,0.0,0,0.0,33,601.9714286,0.006451613,0.012903226,0.0,0.0,2,2,7,13,0,0,0,0,0,0,0,1,0,0,0,0,1,17.70504201764706,601.9714286
0,0.0,0,0.0,18,862.0,0.044444444,0.062962963,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,45.36842105263158,862.0
2,738.0,0,0.0,26,1840.666667,0.008,0.042,0.0,0.0,2,2,7,13,0,0,0,0,0,0,0,1,0,0,0,0,1,88.91954024137931,2578.666667
4,132.0,0,0.0,85,2299.391667,0.003065134,0.013546798,0.0,0.0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,27.015462966666664,2431.391667
2,9.166666667,2,24.0,80,5426.022078,0.01287478,0.033915963,0.0,0.0,2,2,6,13,0,0,0,0,0,0,0,1,0,0,0,0,1,64.22574993725883,5459.188744667
8,245.1666667,2,114.5,129,3098.912088,0.0,0.001704261,9.073052632,0.0,2,4,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,24.70413396214286,3458.5787547
0,0.0,0,0.0,3,8.0,0.0,0.1,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,8.0
0,0.0,0,0.0,19,337.1666667,0.0,0.003508772,0.0,1.0,1,1,9,3,1,0,0,0,0,0,0,1,0,0,0,0,1,16.858333335,337.1666667
8,246.5,0,0.0,74,2326.666667,0.0,0.002597403,5.015272727,0.0,2,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,31.002008036144577,2573.166667
0,0.0,0,0.0,4,64.0,0.0,0.05,0.0,0.4,2,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.8,64.0
4,65.16666667,0,0.0,31,736.7833333,0.0,0.008823529,0.0,0.6,2,2,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,22.276388888055557,801.94999997
7,156.9,0,0.0,32,1123.691667,0.002702703,0.011312741,6.588,0.0,3,5,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,32.014791675000005,1280.5916670000001
0,0.0,0,0.0,50,1232.02684,0.0,0.001666667,173.4697917,0.0,2,2,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,24.157389019607844,1232.02684
4,74.21428571,0,0.0,32,1367.630952,0.008928571,0.0203125,50.82975,0.0,3,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,38.96879020837838,1441.84523771
0,0.0,0,0.0,4,39.0,0.0,0.05,0.0,0.0,2,2,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,7.8,39.0
5,210.7777778,3,215.0,33,1887.694444,0.008571429,0.032380952,11.69485714,0.0,3,2,3,13,0,1,0,0,0,0,0,1,0,0,0,0,1,55.08267194761904,2313.4722217999997
0,0.0,0,0.0,5,48.0,0.08,0.093333333,0.0,0.8,3,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,48.0
0,0.0,7,1222.75,11,443.0,0.035294118,0.041176471,0.0,0.0,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,87.67105263157895,1665.75
3,92.16666667,1,39.0,46,1388.866667,0.004166667,0.029444444,24.40764444,0.0,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,29.80457517,1520.03333367
3,102.0,0,0.0,18,1107.466667,0.022222222,0.029444444,0.0,0.2,1,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,54.97575759090909,1209.466667
1,37.0,0,0.0,81,2533.833333,0.002531646,0.010230908,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,30.973895578313254,2570.833333
0,0.0,0,0.0,2,51.0,0.0,0.05,0.0,0.0,3,2,1,7,1,0,0,0,0,0,0,1,0,0,0,0,1,17.0,51.0
0,0.0,0,0.0,3,9.0,0.066666667,0.133333333,0.0,0.0,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,2.25,9.0
2,51.0,0,0.0,23,637.5,0.0,0.009090909,0.0,0.0,2,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1,26.48076923076923,688.5
3,90.51111111,0,0.0,24,669.9166667,0.0,0.002777778,0.0,0.0,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,27.158134921785713,760.42777781
0,0.0,1,3.0,29,1005.946429,0.006666667,0.013333333,0.0,0.8,2,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,32.546659,1008.946429
2,37.0,0,0.0,24,1270.166667,0.013043478,0.017391304,0.0,0.0,2,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,48.413580259259255,1307.166667
8,185.0,0,0.0,14,186.1666667,0.021052632,0.035087719,0.0,0.0,3,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,16.137681160869565,371.1666667
0,0.0,0,0.0,8,140.5,0.025,0.05,0.0,0.0,2,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,15.61111111111111,140.5
0,0.0,0,0.0,9,147.0,0.022222222,0.014814815,0.0,0.0,2,2,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,14.7,147.0
0,0.0,0,0.0,20,769.5,0.0,0.052,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1,36.642857142857146,769.5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
1,21.0,0,0.0,20,973.5833333,0.00952381,0.016190476,0.0,0.0,2,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1,45.20833333181818,994.5833333
0,0.0,2,40.0,12,306.3333333,0.028571429,0.078571429,0.0,0.8,2,6,7,13,0,0,0,0,0,0,0,1,0,0,0,0,1,23.088888886666666,346.3333333
0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,3.3333333333333335,10.0
0,0.0,0,0.0,60,3386.0,0.025333333,0.063888889,0.0,0.8,2,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,55.50819672131148,3386.0
3,131.0,0,0.0,8,117.6666667,0.0,0.006666667,0.0,0.0,1,1,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,20.722222225,248.6666667
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,9,143.5,0.0,0.033333333,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1,14.35,143.5
0,0.0,0,0.0,11,1160.0,0.0,0.018181818,20.60836364,0.0,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,96.66666666666667,1160.0
0,0.0,0,0.0,32,1324.666667,0.056666667,0.09047619,10.3976,1.0,2,2,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,40.14141415151515,1324.666667
4,165.0,0,0.0,22,1058.189474,0.0,0.022173913,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,45.303313851851854,1223.189474
1,6.0,0,0.0,29,354.8333333,0.0,0.010344828,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,11.63978494516129,360.8333333
1,6.0,0,0.0,53,2241.5,0.003846154,0.026923077,0.0,0.4,2,4,9,20,0,0,0,0,0,0,0,1,0,0,0,0,1,40.86363636363637,2247.5
3,30.0,0,0.0,37,518.0,0.0,0.015384615,0.0,0.0,2,10,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,13.365853658536585,548.0
3,222.5,0,0.0,11,764.5,0.015384615,0.043589744,0.0,0.0,2,2,6,11,0,0,0,0,0,0,0,1,0,0,0,0,1,65.8,987.0
0,0.0,0,0.0,17,582.4,0.066666667,0.071111111,0.0,0.2,3,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1,32.355555555555554,582.4
2,8.5,0,0.0,3,25.5,0.0,0.028571429,0.0,0.0,2,2,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1,5.666666666666667,34.0
